id,Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Avg_Points,Title,Artists,First_Date,Last_Date,Chart_Longevity_Days,Peak_Performance,Consistency,Top10_Weeks,Top50_Weeks,Performance_Category,Top10_Rate,Top50_Rate,Worst_Rank,Rank_Range,Volatility_Score,Points_Per_Week,Dominance_Score,Consistency_Score,First_Week_Rank,Last_Week_Rank,Rank_Trajectory,Weeks_To_Peak,Performance_Cluster,Performance_Cluster_Name
6OGogr19zPTM4BALXuMQpF,7,9.6,1.837873166945363,10,1914,191.4,Take My Breath,The Weeknd,2021-08-06,2021-08-15,9,194,0.3523765655377694,0.0,0.0,Chart Dominator,0.0,0.0,12,5,0.19144512155680865,191.4,465.1916829228839,0.3523765655377694,7,12,-5,5.0,1,Strong Performer
6ON9UuIq49xXY9GPmHIYRp,63,103.0,56.568542494923804,2,196,98.0,The Best Day (Taylor's Version),Taylor Swift,2021-04-09,2021-04-10,1,138,0.017370597841489154,0.0,0.0,Volatile,0.0,0.0,143,80,0.5492091504361535,98.0,151.60849583619915,0.017370597841489154,63,143,-80,1.0,1,Strong Performer
6OQea06z3cbOqYgG2O6eOZ,160,180.0,23.094010767585026,4,84,21.0,Killing Spree,"Logic, Ansel Elgort",2017-05-08,2017-05-09,1,41,0.0415040903586444,0.0,0.0,Moderate Performer,0.0,0.0,200,40,0.12830005981991682,21.0,65.98695440979812,0.0415040903586444,160,200,-40,2.0,0,Mid-Chart Mainstay
6OTKVgVpVaVjhRLYizPJKA,121,161.9047619047619,26.96832357026436,21,821,39.095238095238095,Just for me,PinkPantheress,2021-08-13,2021-09-02,20,80,0.035754735084057375,0.0,0.0,Moderate Performer,0.0,0.0,195,74,0.16656905734575048,39.095238095238095,247.28339626866529,0.035754735084057375,164,192,-28,10.5,0,Mid-Chart Mainstay
6OZh916QF8XNunWaP97WEZ,94,159.2295081967213,29.12350074465457,122,5096,41.77049180327869,Fast Car,"Jos Blue, Dakota",2017-01-01,2017-03-18,76,107,0.03319667287267236,0.0,0.0,Moderate Performer,0.0,0.0,200,106,0.18290266091052496,41.77049180327869,514.9037260248487,0.03319667287267236,94,197,-103,61.0,0,Mid-Chart Mainstay
6OZwia8loN0aPS0vTvsBjR,155,168.6,12.414277494654518,15,486,32.4,TOUT VA BIEN (feat. Ninho & ps),"Alonzo, Ninho, Naps",2022-05-20,2022-05-25,5,46,0.0745474365204158,0.0,0.0,Moderate Performer,0.0,0.0,184,29,0.07363153911420237,32.4,127.53908122302994,0.0745474365204158,184,160,24,7.5,0,Mid-Chart Mainstay
6OaVWaGfhXn70ZJfdVcabn,8,104.61904761904762,60.2996485814604,21,2024,96.38095238095238,NO BYSTANDERS,Travis Scott,2018-08-03,2018-08-23,20,193,0.016313307223468198,0.0,0.0,Chart Dominator,0.0,0.0,183,175,0.5763735185301176,96.38095238095238,596.571193498155,0.016313307223468198,8,183,-175,10.5,1,Strong Performer
6OfOzTitafSnsaunQLuNFw,21,114.95,47.77521378949109,20,1721,86.05,DOGTOOTH,"Tyler, The Creator",2023-03-31,2023-04-20,20,180,0.020502216644624035,0.0,0.0,Strong Performer,0.0,0.0,197,176,0.4156173448411578,86.05,548.0140387902161,0.020502216644624035,21,182,-161,10.0,1,Strong Performer
6Ole34qqbgkZ60IyrcVm7e,193,193.0,0.0,3,24,8.0,Cooped Up / Return Of The Mack,"Post Malone, Mark Morrison, Sickick",2022-10-21,2022-10-21,0,8,1.0,0.0,0.0,Moderate Performer,0.0,0.0,193,0,0.0,8.0,11.090354888959125,1.0,193,193,0,1.5,2,Lower-Chart Resident
6OocN63GLU7NF0wHdewhID,125,125.0,,1,76,76.0,Invisible,Linkin Park,2017-07-21,2017-07-21,0,76,,0.0,0.0,One-Week Wonder,0.0,0.0,125,0,,76.0,52.67918572255584,,125,125,0,0.5,0,Mid-Chart Mainstay
6Oq4fiDzKaFMU89dTvM24u,134,134.0,,1,67,67.0,Audacity (feat. Headie One),Stormzy,2019-12-13,2019-12-13,0,67,,0.0,0.0,One-Week Wonder,0.0,0.0,134,0,,67.0,46.44086109751633,,134,134,0,0.5,0,Mid-Chart Mainstay
6OqrJqDMu15AGJHJazg9Nr,29,48.0,11.262030604350768,25,3825,153.0,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",2020-10-12,2020-11-05,24,172,0.0815525610941783,0.0,0.0,Strong Performer,0.0,0.0,75,46,0.234625637590641,153.0,560.392604539695,0.0815525610941783,75,30,45,12.5,1,Strong Performer
6OrTKLtcF7EBayOV2QqkSK,61,109.5,53.12908807800111,6,549,91.5,Hold That Heat (feat. Travis Scott),"Southside, Future, Travis Scott",2022-04-22,2022-04-23,1,140,0.01847435520360106,0.0,0.0,Volatile,0.0,0.0,158,97,0.48519715139727043,91.5,272.4274208677439,0.01847435520360106,61,158,-97,3.0,1,Strong Performer
6OuV4vfyb8v3vGGGksqyKf,80,97.65625,12.193624391724203,32,3307,103.34375,Weak,AJR,2017-05-01,2017-06-04,34,121,0.07579418439615859,0.0,0.0,Moderate Performer,0.0,0.0,121,41,0.12486271377125584,103.34375,423.07741493744413,0.07579418439615859,80,117,-37,16.0,0,Mid-Chart Mainstay
6OufwUcCqo81guU2jAlDVP,34,88.21454545454546,40.065655142081056,275,31016,112.78545454545454,Love Tonight - Edit,Shouse,2021-07-03,2022-01-01,182,167,0.024351249153097613,0.0,0.0,Strong Performer,0.0,0.0,195,161,0.45418422705273465,112.78545454545454,938.6069445747639,0.024351249153097613,195,172,23,137.5,1,Strong Performer
6OzUIp8KjuwxJnCWkXp1uL,75,134.9512195121951,36.87947620797817,164,10832,66.04878048780488,Besos Moja2,"Wisin & Yandel, ROSALÍA",2022-12-17,2023-03-11,84,126,0.02639952027080512,0.0,0.0,Moderate Performer,0.0,0.0,198,123,0.27328005142365897,66.04878048780488,643.3491297114731,0.02639952027080512,96,175,-79,82.0,1,Strong Performer
6Ozh9Ok6h4Oi1wUSLtBseN,21,93.12837837837837,49.24009395761395,296,31930,107.87162162162163,BOP,DaBaby,2019-09-27,2020-07-19,296,180,0.019904421373966176,0.0,0.0,Strong Performer,0.0,0.0,200,179,0.5287335054579456,107.87162162162163,1024.8717849844859,0.019904421373966176,21,197,-176,148.0,3,Volatile Performer
6P096SaOzrgGxs8NWOfX7M,60,112.89516129032258,37.81519488706025,248,21850,88.10483870967742,Salimo de Noche,"Tiago PZK, Trueno",2021-10-26,2022-03-12,137,141,0.025763106507894106,0.0,0.0,Moderate Performer,0.0,0.0,194,134,0.3349585088931689,88.10483870967742,777.9608584015238,0.025763106507894106,170,181,-11,124.0,1,Strong Performer
6P2ffRHZZ8CdH3GfWq71Ci,110,145.0,29.223278392404914,4,224,56.0,Castle,Eminem,2017-12-16,2017-12-19,3,91,0.03308707900633636,0.0,0.0,Moderate Performer,0.0,0.0,179,69,0.20153985098210286,56.0,146.45885003150312,0.03308707900633636,110,179,-69,2.0,0,Mid-Chart Mainstay
6PCUP3dWmTjcTtXY02oFdT,2,94.8935064935065,63.85735718849917,385,40851,106.1064935064935,Castle on the Hill,Ed Sheeran,2017-01-06,2018-02-05,395,199,0.015418451249773169,0.0,0.0,Chart Dominator,0.0,0.0,200,198,0.6729370591112985,106.1064935064935,1185.2116365235013,0.015418451249773169,2,199,-197,192.5,3,Volatile Performer
6PDlkWmrq2ZKiUuFt2aQsH,55,100.44594594594595,34.680236221733765,222,22323,100.55405405405405,Loco,"Justin Quiles, Chimbala, Zion & Lennox",2021-06-07,2021-08-19,73,146,0.028026720276893062,0.0,0.0,Moderate Performer,0.0,0.0,199,144,0.3452626773050314,100.55405405405405,789.4470786331774,0.028026720276893062,199,61,138,111.0,1,Strong Performer
6PERP62TejQjgHu81OHxgM,1,3.7142857142857144,4.423960733486291,7,1381,197.28571428571428,good 4 u,Olivia Rodrigo,2021-05-14,2021-05-20,6,200,0.18436711641849268,0.0,0.0,Strong Performer,0.0,0.0,13,12,1.1910663513232322,197.28571428571428,415.88830833596717,0.18436711641849268,13,1,12,3.5,1,Strong Performer
6PFoEnjp0PAe5siGswjH9i,74,131.0,53.842362503887216,3,210,70.0,Dancing's Not a Crime,Panic! At The Disco,2018-06-22,2018-06-24,2,127,0.01823407953895349,0.0,0.0,Volatile,0.0,0.0,181,107,0.4110104007930322,70.0,176.0593838622261,0.01823407953895349,74,181,-107,1.5,1,Strong Performer
6PGoSes0D9eUDeeAafB2As,15,102.58713136729223,42.0370554095017,373,36708,98.41286863270777,LOVE. FEAT. ZACARI.,Kendrick Lamar,2017-04-14,2018-04-26,377,186,0.023235790424900225,0.0,0.0,Strong Performer,0.0,0.0,195,180,0.4097692844046552,98.41286863270777,1101.911578319103,0.023235790424900225,17,184,-167,186.5,3,Volatile Performer
6PHbWsTTlmQKF9i9VC1KFv,82,139.0,80.61017305526642,2,124,62.0,Ridin Strikers,Future,2020-05-15,2020-05-16,1,119,0.012253374335118734,0.0,0.0,Volatile,0.0,0.0,196,114,0.5799293025558735,62.0,130.73486235150506,0.012253374335118734,82,196,-114,1.0,1,Strong Performer
6PJ8FF6UR8FZXfEvpHkIVN,14,86.44285714285714,52.87793866552976,70,8019,114.55714285714286,How Would You Feel (Paean),Ed Sheeran,2017-02-17,2017-05-07,79,187,0.018560472519335337,0.0,0.0,Strong Performer,0.0,0.0,199,185,0.6117097515430645,114.55714285714286,797.121137006726,0.018560472519335337,18,198,-180,35.0,1,Strong Performer
6PQ88X9TkUIAUIZJHW2upE,3,4.896825396825397,2.262138333804952,126,24709,196.1031746031746,Bad Habits,Ed Sheeran,2021-06-25,2021-10-28,125,198,0.3065473924380153,0.0,0.0,Chart Dominator,0.0,0.0,19,16,0.46196017837832076,196.1031746031746,959.149043118801,0.3065473924380153,7,8,-1,63.0,1,Strong Performer
6PYnUsNEpYC7A4BS2sjw3L,92,138.6727272727273,26.969842242259983,55,3428,62.32727272727273,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,2019-08-02,2019-10-08,67,109,0.03575279371755224,0.0,0.0,Moderate Performer,0.0,0.0,195,103,0.1944855543889208,62.32727272727273,438.7633342901313,0.03575279371755224,153,186,-33,27.5,0,Mid-Chart Mainstay
6PZpNMstpIiRenGK5UyG5D,124,124.0,,1,77,77.0,Good Ones,Charli XCX,2021-09-03,2021-09-03,0,77,,0.0,0.0,One-Week Wonder,0.0,0.0,124,0,,77.0,53.37233290311579,,124,124,0,0.5,0,Mid-Chart Mainstay
6PaWZ0PIMxx15YBgCohvXY,199,199.0,,1,2,2.0,Gilded Lily,Cults,2022-10-26,2022-10-26,0,2,,0.0,0.0,One-Week Wonder,0.0,0.0,199,0,,2.0,1.3862943611198906,,199,199,0,0.5,0,Mid-Chart Mainstay
6PfI6EeLNiNGVAVg11nv7D,135,162.8,22.64287967551831,5,191,38.2,Speed It Up,Gun,2019-02-22,2019-02-26,4,66,0.04229603219761248,0.0,0.0,Moderate Performer,0.0,0.0,198,63,0.13908402749089868,38.2,118.25612496905163,0.04229603219761248,135,198,-63,2.5,0,Mid-Chart Mainstay
6Pgkp4qUoTmJIPn7ReaGxL,127,164.8372093023256,20.099668597786977,43,1555,36.16279069767442,Without You (feat. Sandro Cavazza),Avicii,2018-07-03,2018-12-31,181,74,0.04739410931339861,0.0,0.0,Moderate Performer,0.0,0.0,200,73,0.1219364771028273,36.16279069767442,280.03003290995133,0.04739410931339861,176,150,26,21.5,0,Mid-Chart Mainstay
6Pgmqg15yVexuOgtzuxwoX,178,192.2941176470588,6.19642815863572,34,296,8.705882352941176,Dancing in My Room,347aidan,2020-11-23,2021-02-22,91,23,0.13895782434790224,0.0,0.0,Moderate Performer,0.0,0.0,200,22,0.03222370103909674,8.705882352941176,81.77300541425652,0.13895782434790224,198,197,1,17.0,0,Mid-Chart Mainstay
6Pif6RkFoYzLygdqktus4Q,46,114.66666666666667,69.00241541666011,3,259,86.33333333333333,The Foundations of Decay,My Chemical Romance,2022-05-13,2022-05-15,2,155,0.014285221360547605,0.0,0.0,Volatile,0.0,0.0,184,138,0.601765250726687,86.33333333333333,214.87562597358303,0.014285221360547605,46,184,-138,1.5,1,Strong Performer
6PkxSIt2TYLMFa8ybyngVP,41,41.0,,1,160,160.0,Eat Your Young,Hozier,2023-03-17,2023-03-17,0,160,,0.0,0.0,One-Week Wonder,0.0,0.0,41,0,,160.0,110.90354888959125,,41,41,0,0.5,1,Strong Performer
6PoKfDY78ih5OveWirggRX,56,149.6,57.23023676344525,5,257,51.4,Off White VLONE (Lil Baby & Gun feat. Lil Durk & V),Lil Baby,2018-10-05,2018-10-09,4,145,0.01717320855249832,0.0,0.0,Volatile,0.0,0.0,195,139,0.3825550585791795,51.4,259.80512303806796,0.01717320855249832,56,195,-139,2.5,1,Strong Performer
6Poyf51k7W3NKnsGwAI90B,27,107.0909090909091,45.58394568152373,22,2066,93.9090909090909,Barbie Dreams,Nicki Minaj,2018-08-10,2018-08-31,21,174,0.021466623004341667,0.0,0.0,Strong Performer,0.0,0.0,199,172,0.4256565386220382,93.9090909090909,545.575993571672,0.021466623004341667,91,199,-108,11.0,1,Strong Performer
6Pw3Gvw4wNMZfTYZa6IQal,123,149.27906976744185,14.081946533121164,43,2224,51.72093023255814,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,2017-05-19,2017-07-13,55,78,0.0663044387409755,0.0,0.0,Moderate Performer,0.0,0.0,190,67,0.09433302709521889,51.72093023255814,295.16679144562437,0.0663044387409755,129,190,-61,21.5,0,Mid-Chart Mainstay
6PzOPrXx8tJEqace76yrv2,74,136.0,44.288824775557096,5,325,65.0,E.T.A.,Justin Bieber,2020-02-14,2020-02-18,4,127,0.022080502308368832,0.0,0.0,Moderate Performer,0.0,0.0,185,111,0.32565312334968455,65.0,227.55345259196298,0.022080502308368832,74,185,-111,2.5,1,Strong Performer
6Q2FftbUG530lCtBI74bMH,90,120.0,23.807872958641525,136,11016,81.0,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017-04-11,2017-09-28,170,111,0.04030978398136556,0.0,0.0,Moderate Performer,0.0,0.0,192,102,0.19839894132201272,81.0,546.1178827669219,0.04030978398136556,192,118,74,68.0,0,Mid-Chart Mainstay
6Q36XucqrejMId3RydVhch,63,149.75,62.40926747420343,4,205,51.25,BIGGEST ALLEY OOP,Quavo,2018-10-12,2018-10-15,3,138,0.015770565405235543,0.0,0.0,Volatile,0.0,0.0,200,137,0.41675637712322827,51.25,222.10243191590584,0.015770565405235543,63,190,-127,2.0,1,Strong Performer
6Q3K9gVUZRMZqZKrXovbM2,50,133.57142857142858,39.93723298373606,42,2832,67.42857142857143,I'll Wait,"Kygo, Sasha Sloan",2020-04-03,2020-04-23,20,151,0.024427640246161477,0.0,0.0,Strong Performer,0.0,0.0,182,132,0.2989953271509651,67.42857142857143,567.9412174697279,0.024427640246161477,50,182,-132,21.0,1,Strong Performer
6Q7Tv7ZxmoOokvuPchcaO1,124,124.0,,1,77,77.0,Heart of a Giant (with Rod Wave),Polo G,2021-06-11,2021-06-11,0,77,,0.0,0.0,One-Week Wonder,0.0,0.0,124,0,,77.0,53.37233290311579,,124,124,0,0.5,0,Mid-Chart Mainstay
6Q9IUoBTNLHgBib1FSFGbj,96,129.5,47.37615433949868,2,143,71.5,Love To Dream,Doja Cat,2021-06-25,2021-06-26,1,105,0.0206713413592595,0.0,0.0,Moderate Performer,0.0,0.0,163,67,0.36583902964863846,71.5,115.35429031015153,0.0206713413592595,96,163,-67,1.0,0,Mid-Chart Mainstay
6Q9NH5cNBY58nJkp5Jbs9j,187,193.5,7.505553499465131,4,30,7.5,Deve ser horrível dormir sem mim,"Manu Gavassi, Gloria Groove",2020-08-22,2020-08-23,1,14,0.11757024396623743,0.0,0.0,Moderate Performer,0.0,0.0,200,13,0.038788390178114376,7.5,22.532130774077405,0.11757024396623743,187,200,-13,2.0,0,Mid-Chart Mainstay
6Q9ue1D2FU489FD4Uln3SX,98,155.25,41.70831252080733,4,183,45.75,Start Over,Imagine Dragons,2017-06-23,2017-06-26,3,103,0.02341464555671226,0.0,0.0,Moderate Performer,0.0,0.0,190,92,0.2686525766235577,45.75,165.77210498071233,0.02341464555671226,98,182,-84,2.0,0,Mid-Chart Mainstay
6QBZlIxCB2lAPU2bM1ut1p,69,69.0,,1,132,132.0,Dynamite - Instrumental,BTS,2020-08-21,2020-08-21,0,132,,0.0,0.0,One-Week Wonder,0.0,0.0,69,0,,132.0,91.49542783391277,,69,69,0,0.5,1,Strong Performer
6QBqlD1zfGNZa7dNTLcx4B,115,119.0,5.656854249492381,2,164,82.0,Soy El Unico,Yahritza Y Su Esencia,2022-04-11,2022-04-12,1,86,0.15022110482233483,0.0,0.0,Moderate Performer,0.0,0.0,123,8,0.047536590331868744,82.0,94.48065682545744,0.15022110482233483,123,115,8,1.0,0,Mid-Chart Mainstay
6QDbGdbJ57Mtkflsg42WV5,180,180.0,,1,21,21.0,Hot for Teacher - 2015 Remaster,Van Halen,2020-10-07,2020-10-07,0,21,,0.0,0.0,One-Week Wonder,0.0,0.0,180,0,,21.0,14.556090791758852,,180,180,0,0.5,0,Mid-Chart Mainstay
6QMGGtszpwFVyzgktMqorN,76,86.5,8.273726213414694,12,1374,114.5,I Can't Save You (Interlude) [with Future & feat. Don Toliver],"Metro Boomin, Future, Don Toliver",2022-12-03,2022-12-06,3,125,0.10783152068404533,0.0,0.0,Moderate Performer,0.0,0.0,98,22,0.09565001402791554,114.5,320.6186696826921,0.10783152068404533,84,88,-4,6.0,0,Mid-Chart Mainstay
6QTPacyXkZWG9FMwq6L1hJ,141,141.0,,1,60,60.0,Love You For A Long Time,Maggie Rogers,2019-11-22,2019-11-22,0,60,,0.0,0.0,One-Week Wonder,0.0,0.0,141,0,,60.0,41.58883083359672,,141,141,0,0.5,0,Mid-Chart Mainstay
6QeUzTuBoasiii8nevDciq,58,120.5,88.38834764831844,2,161,80.5,Trapped In The Sun,Future,2020-05-15,2020-05-16,1,143,0.011187140452962738,0.0,0.0,Volatile,0.0,0.0,183,125,0.7335132584922692,80.5,157.1015572795397,0.011187140452962738,58,183,-125,1.0,1,Strong Performer
6QgjcU0zLnzq5OrUoSZ3OK,17,82.61383928571429,52.53004241521356,448,53037,118.38616071428571,Feel It Still,Portugal. The Man,2017-07-12,2020-01-01,903,184,0.018681098592139244,0.0,0.0,Strong Performer,0.0,0.0,200,183,0.6358503958827287,118.38616071428571,1123.6922113445748,0.018681098592139244,187,189,-2,224.0,3,Volatile Performer
6Qn5zhYkTa37e91HC1D7lb,163,183.77464788732394,10.696056927803674,71,1223,17.225352112676056,Whatever It Takes,Imagine Dragons,2018-07-26,2018-10-21,87,38,0.08549889985767908,0.0,0.0,Moderate Performer,0.0,0.0,199,36,0.058202026507821955,17.225352112676056,162.5133125226101,0.08549889985767908,167,198,-31,35.5,0,Mid-Chart Mainstay
6Qs4SXO9dwPj5GKvVOv8Ki,6,92.316091954023,59.480619028185714,522,56733,108.683908045977,Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,2020-07-09,545,195,0.016534222302420073,0.0,0.0,Chart Dominator,0.0,0.0,200,194,0.6443147426324045,108.683908045977,1220.61838549266,0.016534222302420073,8,199,-191,261.0,3,Volatile Performer
6QwFUcPc5nhsqZuhXUYtV7,164,183.66666666666666,12.155245781143222,9,156,17.333333333333332,Tijolão - Ao Vivo,Jorge & Mateus,2019-07-27,2019-10-12,77,37,0.07601530344901679,0.0,0.0,Moderate Performer,0.0,0.0,197,33,0.06618101151257653,17.333333333333332,85.19564844077969,0.07601530344901679,193,197,-4,4.5,0,Mid-Chart Mainstay
6Qyc6fS4DsZjB2mRW9DsQs,111,168.6867469879518,23.92922884146913,83,2682,32.31325301204819,Iris,The Goo Goo Dolls,2017-02-14,2022-08-22,2015,90,0.04011355531128688,0.0,0.0,Moderate Performer,0.0,0.0,200,89,0.14185600984514948,32.31325301204819,398.7735118958982,0.04011355531128688,174,196,-22,41.5,0,Mid-Chart Mainstay
6R66bI4nkzvvNba80pWU2t,182,190.5,9.311283477587821,6,63,10.5,Asesina,"Brytiago, Darell, Barloe Team",2018-11-10,2018-11-11,1,19,0.09698113742809598,0.0,0.0,Moderate Performer,0.0,0.0,199,17,0.04887812849127465,10.5,36.972292832050954,0.09698113742809598,182,199,-17,3.0,0,Mid-Chart Mainstay
6R6ZoHTypt5lt68MWbzZXv,6,6.0,,1,195,195.0,Sour Candy (with BLACKPINK),Lady Gaga,2020-05-28,2020-05-28,0,195,,0.0,0.0,One-Week Wonder,0.0,0.0,6,0,,195.0,135.16370020918933,,6,6,0,0.5,1,Strong Performer
6R6ihJhRbgu7JxJKIbW57w,138,138.0,,1,63,63.0,Provider,Frank Ocean,2017-09-01,2017-09-01,0,63,,0.0,0.0,One-Week Wonder,0.0,0.0,138,0,,63.0,43.66827237527655,,138,138,0,0.5,0,Mid-Chart Mainstay
6R9c642Hs3tOdLowjYaWt2,51,102.8,35.10872003110085,10,982,98.2,Love/Hate Letter To Alcohol (with Fleet Foxes),"Post Malone, Fleet Foxes",2022-06-03,2022-06-07,4,150,0.027694141446683477,0.0,0.0,Moderate Performer,0.0,0.0,144,93,0.3415245139212145,98.2,359.6842909197556,0.027694141446683477,51,144,-93,5.0,1,Strong Performer
6RBfz4bNLNzvt37HycN1Xf,86,150.33333333333334,55.734489621179215,3,152,50.666666666666664,Present,Khalid,2021-10-22,2021-10-25,3,115,0.017625962737606013,0.0,0.0,Volatile,0.0,0.0,184,98,0.3707393988105047,50.666666666666664,159.42385152878742,0.017625962737606013,86,184,-98,1.5,0,Mid-Chart Mainstay
6RJBrG3VHz2hPITjv88chh,40,89.8,45.84009473936856,15,1668,111.2,Glitch,Taylor Swift,2022-10-22,2022-11-07,16,161,0.02134923094336766,0.0,0.0,Strong Performer,0.0,0.0,193,153,0.5104687610174673,111.2,446.3867842806048,0.02134923094336766,45,193,-148,7.5,1,Strong Performer
6RKkHI2fkmgZq7uQPPav8f,92,148.45454545454547,40.82980194995719,11,578,52.54545454545455,Gang Gang,Migos,2018-01-29,2018-02-08,10,109,0.02390640054180375,0.0,0.0,Moderate Performer,0.0,0.0,198,106,0.2750323462642554,52.54545454545455,270.854824826892,0.02390640054180375,92,198,-106,5.5,0,Mid-Chart Mainstay
6RQ5IwG7uADz9LDWliJGjU,48,102.9090909090909,55.859564168465454,11,1079,98.0909090909091,Special,SZA,2022-12-09,2022-12-19,10,153,0.017587190732541776,0.0,0.0,Strong Performer,0.0,0.0,188,140,0.5428049521670671,98.0909090909091,380.19071741756403,0.017587190732541776,48,172,-124,5.5,1,Strong Performer
6RRNNciQGZEXnqk8SQ9yv5,12,127.52747252747253,54.040876826363835,182,13372,73.47252747252747,You Need To Calm Down,Taylor Swift,2019-08-23,2020-03-26,216,189,0.01816831521697368,0.0,0.0,Strong Performer,0.0,0.0,200,188,0.4237587066953131,73.47252747252747,984.5928828870286,0.01816831521697368,12,193,-181,91.0,1,Strong Performer
6RS6rcjnWrdfVuu2U2W2dj,96,120.0,16.852299546352718,8,648,81.0,Make It To Christmas,Alessia Cara,2019-12-24,2022-12-25,1097,105,0.05601519274329582,0.0,0.0,Moderate Performer,0.0,0.0,153,57,0.14043582955293932,81.0,230.70858062030305,0.05601519274329582,110,131,-21,4.0,0,Mid-Chart Mainstay
6RUKPb4LETWmmr3iAEQktW,2,135.08685626441198,65.60094654071239,2602,171506,65.91314373558801,Something Just Like This,"The Chainsmokers, Coldplay",2017-02-24,2023-05-29,2285,199,0.015014801619804482,0.0,0.0,Chart Dominator,0.0,0.0,200,198,0.48562049895001264,65.91314373558801,1565.0195610939186,0.015014801619804482,2,177,-175,1301.0,3,Volatile Performer
6RUpJeXT6U4SPEafnr9Wr7,72,96.5,34.64823227814083,2,209,104.5,Where The Hood At,DMX,2021-04-09,2021-04-10,1,129,0.028051881849221198,0.0,0.0,Moderate Performer,0.0,0.0,121,49,0.3590490391517185,104.5,141.72098523818616,0.028051881849221198,121,72,49,1.0,0,Mid-Chart Mainstay
6RV9pRLIQiXm3qTGeyQluf,63,112.3030303030303,34.88868654395624,132,11708,88.6969696969697,Machu Picchu,"Camilo, Evaluna Montaner",2021-03-05,2021-05-13,69,138,0.027863934189266196,0.0,0.0,Moderate Performer,0.0,0.0,200,137,0.31066558444429465,88.6969696969697,674.868179694602,0.027863934189266196,63,200,-137,66.0,1,Strong Performer
6RWa3fCOR5QQrQ9A3Wd3KR,164,164.0,,1,37,37.0,MoshPit (feat. Juice WRLD),Kodak Black,2018-12-13,2018-12-13,0,37,,0.0,0.0,One-Week Wonder,0.0,0.0,164,0,,37.0,25.646445680717974,,164,164,0,0.5,0,Mid-Chart Mainstay
6RZmhpvukfyeSURhf4kZ0d,158,158.0,,1,43,43.0,Is It True,Tame Impala,2020-02-14,2020-02-14,0,43,,0.0,0.0,One-Week Wonder,0.0,0.0,158,0,,43.0,29.805328764077647,,158,158,0,0.5,0,Mid-Chart Mainstay
6RfhBNU1FPWTG7VESlfgOl,65,99.57142857142857,29.8089152531827,14,1420,101.42857142857143,Bad Man (Smooth Crimil),Polo G,2021-11-12,2021-11-25,13,136,0.03245813725612087,0.0,0.0,Moderate Performer,0.0,0.0,164,99,0.2993721761438722,101.42857142857143,368.2948273499006,0.03245813725612087,65,164,-99,7.0,1,Strong Performer
6RiMRVxOiEYd4QSu1cxrls,191,191.0,,1,10,10.0,Far Gone (feat. Lil Baby),Ski Mask The Slump God,2018-11-30,2018-11-30,0,10,,0.0,0.0,One-Week Wonder,0.0,0.0,191,0,,10.0,6.931471805599453,,191,191,0,0.5,0,Mid-Chart Mainstay
6RnkFd8Fqqgk1Uni8RgqCQ,24,78.5875,50.03243885090475,480,58758,122.4125,Like I Do,"David Guetta, Martin Garrix, Brooks",2018-02-23,2018-08-02,160,177,0.01959537938058532,0.0,0.0,Strong Performer,0.0,0.0,191,167,0.6366462713650993,122.4125,1093.1285068087197,0.01959537938058532,59,188,-129,240.0,3,Volatile Performer
6RsRMf9e4KUyo3MecGffNL,18,101.23076923076923,55.06231900636746,13,1297,99.76923076923077,I Want It,Juice WRLD,2020-07-10,2020-07-22,12,183,0.017837292814919442,0.0,0.0,Strong Performer,0.0,0.0,187,169,0.5439286831935995,99.76923076923077,482.9474913195923,0.017837292814919442,18,187,-169,6.5,1,Strong Performer
6RsWqX8zABZLhZydXxEFOm,156,188.27777777777777,11.113349447745817,18,229,12.722222222222221,Can't Feel My Face,The Weeknd,2017-01-01,2017-01-21,20,45,0.08255355005762595,0.0,0.0,Moderate Performer,0.0,0.0,200,44,0.059026347022550815,12.722222222222221,132.4997540624898,0.08255355005762595,156,189,-33,9.0,0,Mid-Chart Mainstay
6RyaV7owmVU6fzEPE17sF1,19,79.95035460992908,37.20298110964741,141,17068,121.04964539007092,Que Tire Pa Lante,Daddy Yankee,2019-10-18,2020-03-07,141,182,0.026175967711259834,0.0,0.0,Strong Performer,0.0,0.0,183,164,0.4653260300239763,121.04964539007092,901.9605244834295,0.026175967711259834,129,183,-54,70.5,1,Strong Performer
